x	y	psi	u	v	p
0.820313	0.890625	-0.059461	0.261178	-0.102281	0.021698
0.820313	0.898438	-0.057337	0.286909	-0.093758	0.024840
0.820313	0.906250	-0.054978	0.315255	-0.085244	0.027974
0.820313	0.914063	-0.052411	0.346486	-0.076746	0.031070
0.820313	0.921875	-0.049564	0.380877	-0.068267	0.034094
0.820313	0.929688	-0.046460	0.418714	-0.059819	0.037002
0.820313	0.937500	-0.043022	0.460294	-0.051418	0.039741
0.820313	0.945313	-0.039267	0.505929	-0.043098	0.042251
0.820313	0.953125	-0.035116	0.555975	-0.034914	0.044466
0.820313	0.960938	-0.030580	0.610872	-0.026959	0.046313
0.820313	0.968750	-0.025572	0.671240	-0.019382	0.047719
0.820313	0.976563	-0.020092	0.738038	-0.012415	0.048615
0.820313	0.984375	-0.014040	0.812876	-0.006424	0.048938
0.820313	0.992188	-0.007391	0.898543	-0.001982	0.048642
0.820313	1.000000	0.000000	1.000000	0.000000	0.048335
0.828125	0.000000	0.000000	0.000000	0.000000	0.031029
0.828125	0.007813	0.000000	0.002742	-0.000019	0.031019
0.828125	0.015625	0.000043	0.004785	-0.000101	0.030995
0.828125	0.023438	0.000075	0.006191	-0.000268	0.030963
0.828125	0.031250	0.000140	0.007012	-0.000540	0.030923
0.828125	0.039063	0.000184	0.007298	-0.000936	0.030875
0.828125	0.046875	0.000254	0.007093	-0.001473	0.030819
0.828125	0.054688	0.000295	0.006434	-0.002169	0.030756
0.828125	0.062500	0.000354	0.005356	-0.003038	0.030685
0.828125	0.070313	0.000379	0.003892	-0.004098	0.030607
0.828125	0.078125	0.000415	0.002069	-0.005363	0.030522
0.828125	0.085938	0.000411	-0.000087	-0.006848	0.030431
0.828125	0.093750	0.000414	-0.002553	-0.008569	0.030334
0.828125	0.101563	0.000371	-0.005309	-0.010542	0.030231
0.828125	0.109375	0.000331	-0.008337	-0.012783	0.030123
0.828125	0.117188	0.000241	-0.011621	-0.015307	0.030010
0.828125	0.125000	0.000149	-0.015147	-0.018130	0.029892
0.828125	0.132813	0.000004	-0.018904	-0.021269	0.029769
0.828125	0.140625	-0.000146	-0.022882	-0.024741	0.029641
0.828125	0.148438	-0.000353	-0.027074	-0.028563	0.029507
0.828125	0.156250	-0.000569	-0.031475	-0.032749	0.029367
0.828125	0.164063	-0.000845	-0.036082	-0.037319	0.029220
0.828125	0.171875	-0.001133	-0.040892	-0.042287	0.029065
0.828125	0.179688	-0.001484	-0.045905	-0.047669	0.028900
0.828125	0.187500	-0.001850	-0.051122	-0.053480	0.028724
0.828125	0.195313	-0.002283	-0.056543	-0.059736	0.028533
0.828125	0.203125	-0.002734	-0.062168	-0.066447	0.028325
0.828125	0.210938	-0.003254	-0.068000	-0.073626	0.028098
0.828125	0.218750	-0.003796	-0.074035	-0.081282	0.027848
0.828125	0.226563	-0.004411	-0.080271	-0.089420	0.027571
0.828125	0.234375	-0.005051	-0.086702	-0.098044	0.027263
0.828125	0.242188	-0.005766	-0.093319	-0.107154	0.026919
0.828125	0.250000	-0.006509	-0.100110	-0.116746	0.026534
0.828125	0.257813	-0.007330	-0.107057	-0.126809	0.026104
0.828125	0.265625	-0.008181	-0.114139	-0.137329	0.025622
0.828125	0.273438	-0.009113	-0.121328	-0.148288	0.025082
0.828125	0.281250	-0.010077	-0.128594	-0.159658	0.024480
0.828125	0.289063	-0.011122	-0.135900	-0.171408	0.023808
0.828125	0.296875	-0.012201	-0.143204	-0.183499	0.023062
0.828125	0.304688	-0.013360	-0.150461	-0.195887	0.022235
0.828125	0.312500	-0.014552	-0.157622	-0.208522	0.021322
0.828125	0.320313	-0.015823	-0.164633	-0.221347	0.020318
0.828125	0.328125	-0.017124	-0.171442	-0.234300	0.019220
0.828125	0.335938	-0.018502	-0.177991	-0.247316	0.018024
0.828125	0.343750	-0.019905	-0.184224	-0.260326	0.016727
0.828125	0.351563	-0.021380	-0.190087	-0.273255	0.015329
0.828125	0.359375	-0.022875	-0.195527	-0.286031	0.013829
0.828125	0.367188	-0.024435	-0.200492	-0.298579	0.012228
0.828125	0.375000	-0.026008	-0.204938	-0.310824	0.010531
0.828125	0.382813	-0.027637	-0.208823	-0.322695	0.008739
0.828125	0.390625	-0.029271	-0.212113	-0.334122	0.006861
0.828125	0.398438	-0.030952	-0.214778	-0.345042	0.004901
0.828125	0.406250	-0.032627	-0.216799	-0.355395	0.002870
0.828125	0.414063	-0.034339	-0.218160	-0.365127	0.000777
0.828125	0.421875	-0.036035	-0.218855	-0.374192	-0.001368
0.828125	0.429688	-0.037759	-0.218886	-0.382552	-0.003553
0.828125	0.437500	-0.039456	-0.218260	-0.390175	-0.005766
0.828125	0.445313	-0.041169	-0.216993	-0.397039	-0.007993
0.828125	0.453125	-0.042846	-0.215105	-0.403128	-0.010222
0.828125	0.460938	-0.044530	-0.212624	-0.408436	-0.012439
0.828125	0.468750	-0.046168	-0.209581	-0.412963	-0.014631
0.828125	0.476563	-0.047805	-0.206010	-0.416715	-0.016787
0.828125	0.484375	-0.049387	-0.201950	-0.419706	-0.018892
0.828125	0.492188	-0.050960	-0.197441	-0.421955	-0.020937
0.828125	0.500000	-0.052472	-0.192524	-0.423486	-0.022909
0.828125	0.507813	-0.053968	-0.187242	-0.424327	-0.024800
0.828125	0.515625	-0.055398	-0.181637	-0.424508	-0.026599
0.828125	0.523438	-0.056807	-0.175749	-0.424063	-0.028299
0.828125	0.531250	-0.058144	-0.169617	-0.423028	-0.029893
0.828125	0.539063	-0.059457	-0.163280	-0.421438	-0.031374
0.828125	0.546875	-0.060695	-0.156772	-0.419330	-0.032737
0.828125	0.554688	-0.061906	-0.150127	-0.416741	-0.033977
0.828125	0.562500	-0.063041	-0.143374	-0.413705	-0.035091
0.828125	0.570313	-0.064147	-0.136541	-0.410258	-0.036075
0.828125	0.578125	-0.065174	-0.129650	-0.406432	-0.036928
0.828125	0.585938	-0.066172	-0.122724	-0.402259	-0.037647
0.828125	0.593750	-0.067092	-0.115780	-0.397767	-0.038232
0.828125	0.601563	-0.067981	-0.108833	-0.392984	-0.038682
0.828125	0.609375	-0.068792	-0.101895	-0.387934	-0.038996
0.828125	0.617188	-0.069574	-0.094977	-0.382640	-0.039176
0.828125	0.625000	-0.070276	-0.088084	-0.377123	-0.039221
0.828125	0.632813	-0.070950	-0.081222	-0.371400	-0.039132
0.828125	0.640625	-0.071546	-0.074393	-0.365488	-0.038911
0.828125	0.648438	-0.072112	-0.067596	-0.359400	-0.038558
0.828125	0.656250	-0.072602	-0.060829	-0.353149	-0.038076
0.828125	0.664063	-0.073063	-0.054089	-0.346745	-0.037466
0.828125	0.671875	-0.073447	-0.047369	-0.340197	-0.036730
0.828125	0.679688	-0.073803	-0.040661	-0.333511	-0.035869
0.828125	0.687500	-0.074082	-0.033955	-0.326696	-0.034886
0.828125	0.695313	-0.074333	-0.027239	-0.319754	-0.033783
0.828125	0.703125	-0.074508	-0.020500	-0.312691	-0.032561
0.828125	0.710938	-0.074654	-0.013721	-0.305509	-0.031224
0.828125	0.718750	-0.074722	-0.006884	-0.298211	-0.029773
0.828125	0.726563	-0.074761	0.000032	-0.290800	-0.028210
0.828125	0.734375	-0.074722	0.007050	-0.283276	-0.026538
0.828125	0.742188	-0.074651	0.014198	-0.275642	-0.024759
0.828125	0.750000	-0.074500	0.021506	-0.267900	-0.022875
0.828125	0.757813	-0.074315	0.029006	-0.260049	-0.020888
0.828125	0.765625	-0.074047	0.036738	-0.252092	-0.018799
0.828125	0.773438	-0.073741	0.044746	-0.244031	-0.016611
0.828125	0.781250	-0.073347	0.053078	-0.235867	-0.014324
0.828125	0.789063	-0.072912	0.061789	-0.227603	-0.011941
0.828125	0.796875	-0.072382	0.070942	-0.219242	-0.009463
0.828125	0.804688	-0.071803	0.080608	-0.210785	-0.006890
0.828125	0.812500	-0.071123	0.090868	-0.202238	-0.004223
0.828125	0.820313	-0.070383	0.101810	-0.193603	-0.001465
0.828125	0.828125	-0.069532	0.113536	-0.184885	0.001386
0.828125	0.835938	-0.068609	0.126160	-0.176088	0.004327
0.828125	0.843750	-0.067561	0.139809	-0.167217	0.007356
0.828125	0.851563	-0.066425	0.154626	-0.158278	0.010471
0.828125	0.859375	-0.065144	0.170767	-0.149275	0.013668
0.828125	0.867188	-0.063757	0.188407	-0.140213	0.016942
0.828125	0.875000	-0.062201	0.207737	-0.131098	0.020285
0.828125	0.882813	-0.060511	0.228966	-0.121934	0.023687
0.828125	0.890625	-0.058623	0.252318	-0.112725	0.027131
0.828125	0.898438	-0.056568	0.278035	-0.103477	0.030599
0.828125	0.906250	-0.054279	0.306373	-0.094194	0.034065
0.828125	0.914063	-0.051781	0.337602	-0.084884	0.037495
0.828125	0.921875	-0.049004	0.372003	-0.075556	0.040849
0.828125	0.929688	-0.045969	0.409868	-0.066229	0.044075
0.828125	0.937500	-0.042600	0.451506	-0.056930	0.047116
0.828125	0.945313	-0.038914	0.497250	-0.047703	0.049903
0.828125	0.953125	-0.034830	0.547486	-0.038621	0.052360
0.828125	0.960938	-0.030359	0.602705	-0.029795	0.054408
0.828125	0.968750	-0.025413	0.663598	-0.021396	0.055966
0.828125	0.976563	-0.019991	0.731237	-0.013689	0.056957
0.828125	0.984375	-0.013987	0.807404	-0.007075	0.057315
0.828125	0.992188	-0.007375	0.895177	-0.002180	0.056990
0.828125	1.000000	0.000000	1.000000	0.000000	0.056652
0.835938	0.000000	0.000000	0.000000	0.000000	0.030794
0.835938	0.007813	0.000000	0.002776	-0.000001	0.030789
0.835938	0.015625	0.000043	0.004878	-0.000034	0.030774
0.835938	0.023438	0.000076	0.006365	-0.000124	0.030750
0.835938	0.031250	0.000143	0.007289	-0.000294	0.030717
0.835938	0.039063	0.000190	0.007698	-0.000567	0.030675
0.835938	0.046875	0.000263	0.007633	-0.000963	0.030624
0.835938	0.054688	0.000309	0.007132	-0.001499	0.030565
0.835938	0.062500	0.000375	0.006230	-0.002195	0.030498
0.835938	0.070313	0.000407	0.004956	-0.003066	0.030422
0.835938	0.078125	0.000452	0.003341	-0.004130	0.030340
0.835938	0.085938	0.000459	0.001407	-0.005403	0.030250
0.835938	0.093750	0.000474	-0.000820	-0.006901	0.030154
0.835938	0.101563	0.000446	-0.003322	-0.008640	0.030052
0.835938	0.109375	0.000422	-0.006080	-0.010635	0.029945
0.835938	0.117188	0.000351	-0.009077	-0.012904	0.029832
0.835938	0.125000	0.000280	-0.012300	-0.015463	0.029715
0.835938	0.132813	0.000159	-0.015737	-0.018327	0.029593
0.835938	0.140625	0.000034	-0.019379	-0.021514	0.029465
0.835938	0.148438	-0.000144	-0.023219	-0.025039	0.029333
0.835938	0.156250	-0.000328	-0.027250	-0.028921	0.029196
0.835938	0.164063	-0.000570	-0.031471	-0.033174	0.029052
0.835938	0.171875	-0.000820	-0.035879	-0.037817	0.028901
0.835938	0.179688	-0.001130	-0.040474	-0.042865	0.028742
0.835938	0.187500	-0.001453	-0.045257	-0.048333	0.028573
0.835938	0.195313	-0.001837	-0.050231	-0.054238	0.028391
0.835938	0.203125	-0.002237	-0.055397	-0.060593	0.028196
0.835938	0.210938	-0.002703	-0.060756	-0.067411	0.027983
0.835938	0.218750	-0.003187	-0.066311	-0.074703	0.027751
0.835938	0.226563	-0.003739	-0.072061	-0.082477	0.027495
0.835938	0.234375	-0.004313	-0.078002	-0.090742	0.027213
0.835938	0.242188	-0.004958	-0.084130	-0.099498	0.026899
0.835938	0.250000	-0.005627	-0.090436	-0.108748	0.026550
0.835938	0.257813	-0.006371	-0.096908	-0.118485	0.026160
0.835938	0.265625	-0.007141	-0.103528	-0.128700	0.025725
0.835938	0.273438	-0.007989	-0.110277	-0.139380	0.025240
0.835938	0.281250	-0.008865	-0.117127	-0.150505	0.024698
0.835938	0.289063	-0.009819	-0.124049	-0.162049	0.024095
0.835938	0.296875	-0.010803	-0.131008	-0.173981	0.023424
0.835938	0.304688	-0.011866	-0.137963	-0.186263	0.022681
0.835938	0.312500	-0.012958	-0.144873	-0.198851	0.021860
0.835938	0.320313	-0.014129	-0.151689	-0.211695	0.020956
0.835938	0.328125	-0.015329	-0.158363	-0.224740	0.019965
0.835938	0.335938	-0.016604	-0.164843	-0.237925	0.018883
0.835938	0.343750	-0.017904	-0.171077	-0.251187	0.017707
0.835938	0.351563	-0.019277	-0.177013	-0.264455	0.016435
0.835938	0.359375	-0.020670	-0.182599	-0.277660	0.015065
0.835938	0.367188	-0.022130	-0.187785	-0.290727	0.013599
0.835938	0.375000	-0.023604	-0.192525	-0.303583	0.012037
0.835938	0.382813	-0.025138	-0.196776	-0.316155	0.010383
0.835938	0.390625	-0.026679	-0.200501	-0.328371	0.008640
0.835938	0.398438	-0.028271	-0.203666	-0.340164	0.006814
0.835938	0.406250	-0.029861	-0.206246	-0.351467	0.004912
0.835938	0.414063	-0.031494	-0.208220	-0.362223	0.002942
0.835938	0.421875	-0.033115	-0.209575	-0.372376	0.000914
0.835938	0.429688	-0.034768	-0.210305	-0.381879	-0.001162
0.835938	0.437500	-0.036401	-0.210411	-0.390693	-0.003276
0.835938	0.445313	-0.038056	-0.209900	-0.398783	-0.005415
0.835938	0.453125	-0.039680	-0.208785	-0.406125	-0.007566
0.835938	0.460938	-0.041318	-0.207085	-0.412701	-0.009718
0.835938	0.468750	-0.042916	-0.204823	-0.418500	-0.011857
0.835938	0.476563	-0.044518	-0.202029	-0.423520	-0.013972
0.835938	0.484375	-0.046073	-0.198735	-0.427764	-0.016048
0.835938	0.492188	-0.047624	-0.194974	-0.431242	-0.018075
0.835938	0.500000	-0.049119	-0.190783	-0.433969	-0.020042
0.835938	0.507813	-0.050605	-0.186202	-0.435965	-0.021937
0.835938	0.515625	-0.052029	-0.181267	-0.437254	-0.023750
0.835938	0.523438	-0.053437	-0.176017	-0.437864	-0.025474
0.835938	0.531250	-0.054779	-0.170490	-0.437825	-0.027099
0.835938	0.539063	-0.056101	-0.164722	-0.437169	-0.028617
0.835938	0.546875	-0.057353	-0.158749	-0.435930	-0.030024
0.835938	0.554688	-0.058581	-0.152602	-0.434141	-0.031313
0.835938	0.562500	-0.059737	-0.146313	-0.431838	-0.032478
0.835938	0.570313	-0.060867	-0.139909	-0.429053	-0.033518
0.835938	0.578125	-0.061923	-0.133415	-0.425821	-0.034427
0.835938	0.585938	-0.062952	-0.126855	-0.422172	-0.035203
0.835938	0.593750	-0.063905	-0.120248	-0.418138	-0.035845
0.835938	0.601563	-0.064831	-0.113610	-0.413748	-0.036352
0.835938	0.609375	-0.065680	-0.106957	-0.409028	-0.036721
0.835938	0.617188	-0.066502	-0.100300	-0.404003	-0.036953
0.835938	0.625000	-0.067248	-0.093647	-0.398698	-0.037048
0.835938	0.632813	-0.067965	-0.087007	-0.393134	-0.037005
0.835938	0.640625	-0.068607	-0.080382	-0.387329	-0.036826
0.835938	0.648438	-0.069221	-0.073775	-0.381301	-0.036512
0.835938	0.656250	-0.069760	-0.067185	-0.375066	-0.036062
0.835938	0.664063	-0.070271	-0.060610	-0.368637	-0.035480
0.835938	0.671875	-0.070707	-0.054046	-0.362027	-0.034765
0.835938	0.679688	-0.071116	-0.047485	-0.355246	-0.033920
0.835938	0.687500	-0.071449	-0.040920	-0.348304	-0.032947
0.835938	0.695313	-0.071755	-0.034339	-0.341209	-0.031846
0.835938	0.703125	-0.071985	-0.027729	-0.333968	-0.030619
0.835938	0.710938	-0.072188	-0.021075	-0.326586	-0.029270
0.835938	0.718750	-0.072315	-0.014360	-0.319068	-0.027798
0.835938	0.726563	-0.072413	-0.007563	-0.311419	-0.026206
0.835938	0.734375	-0.072433	-0.000661	-0.303643	-0.024496
0.835938	0.742188	-0.072423	0.006372	-0.295743	-0.022669
0.835938	0.750000	-0.072333	0.013566	-0.287720	-0.020727
0.835938	0.757813	-0.072211	0.020956	-0.279579	-0.018670
0.835938	0.765625	-0.072006	0.028579	-0.271319	-0.016501
0.835938	0.773438	-0.071764	0.036478	-0.262944	-0.014220
0.835938	0.781250	-0.071436	0.044703	-0.254455	-0.011827
0.835938	0.789063	-0.071066	0.053310	-0.245853	-0.009324
0.835938	0.796875	-0.070603	0.062361	-0.237139	-0.006710
0.835938	0.804688	-0.070092	0.071927	-0.228315	-0.003987
0.835938	0.812500	-0.069479	0.082088	-0.219382	-0.001153
0.835938	0.820313	-0.068809	0.092934	-0.210341	0.001791
0.835938	0.828125	-0.068027	0.104567	-0.201194	0.004845
0.835938	0.835938	-0.067175	0.117102	-0.191940	0.008008
0.835938	0.843750	-0.066197	0.130664	-0.182582	0.011279
0.835938	0.851563	-0.065133	0.145397	-0.173121	0.014656
0.835938	0.859375	-0.063925	0.161458	-0.163557	0.018135
0.835938	0.867188	-0.062611	0.179021	-0.153892	0.021710
0.835938	0.875000	-0.061128	0.198277	-0.144128	0.025373
0.835938	0.882813	-0.059513	0.219435	-0.134266	0.029112
0.835938	0.890625	-0.057699	0.242721	-0.124309	0.032908
0.835938	0.898438	-0.055720	0.268377	-0.114262	0.036740
0.835938	0.906250	-0.053506	0.296662	-0.104129	0.040578
0.835938	0.914063	-0.051085	0.327848	-0.093922	0.044383
0.835938	0.921875	-0.048383	0.362222	-0.083657	0.048107
0.835938	0.929688	-0.045425	0.400088	-0.073357	0.051695
0.835938	0.937500	-0.042132	0.441768	-0.063061	0.055077
0.835938	0.945313	-0.038522	0.487621	-0.052829	0.058178
0.835938	0.953125	-0.034513	0.538067	-0.042748	0.060911
0.835938	0.960938	-0.030115	0.593648	-0.032953	0.063189
0.835938	0.968750	-0.025237	0.655134	-0.023641	0.064921
0.835938	0.976563	-0.019879	0.723717	-0.015108	0.066023
0.835938	0.984375	-0.013929	0.801366	-0.007799	0.066422
0.835938	0.992188	-0.007357	0.891469	-0.002400	0.066065
0.835938	1.000000	0.000000	1.000000	0.000000	0.065693
0.843750	0.000000	0.000000	0.000000	0.000000	0.030568
0.843750	0.007813	0.000000	0.002776	0.000016	0.030568
0.843750	0.015625	0.000043	0.004908	0.000030	0.030562
0.843750	0.023438	0.000077	0.006451	0.000015	0.030546
0.843750	0.031250	0.000144	0.007456	-0.000058	0.030520
0.843750	0.039063	0.000193	0.007967	-0.000212	0.030483
0.843750	0.046875	0.000269	0.008025	-0.000470	0.030438
0.843750	0.054688	0.000319	0.007666	-0.000851	0.030383
0.843750	0.062500	0.000388	0.006923	-0.001377	0.030319
0.843750	0.070313	0.000427	0.005828	-0.002064	0.030246
0.843750	0.078125	0.000479	0.004406	-0.002931	0.030166
0.843750	0.085938	0.000496	0.002684	-0.003994	0.030078
0.843750	0.093750	0.000521	0.000683	-0.005270	0.029983
0.843750	0.101563	0.000506	-0.001575	-0.006776	0.029882
0.843750	0.109375	0.000497	-0.004072	-0.008528	0.029775
0.843750	0.117188	0.000443	-0.006794	-0.010542	0.029663
0.843750	0.125000	0.000391	-0.009724	-0.012834	0.029545
0.843750	0.132813	0.000291	-0.012853	-0.015421	0.029423
0.843750	0.140625	0.000190	-0.016170	-0.018319	0.029297
0.843750	0.148438	0.000038	-0.019667	-0.021544	0.029165
0.843750	0.156250	-0.000117	-0.023340	-0.025114	0.029029
0.843750	0.164063	-0.000327	-0.027186	-0.029044	0.028887
0.843750	0.171875	-0.000542	-0.031202	-0.033351	0.028739
0.843750	0.179688	-0.000814	-0.035389	-0.038052	0.028583
0.843750	0.187500	-0.001095	-0.039749	-0.043163	0.028419
0.843750	0.195313	-0.001435	-0.044283	-0.048700	0.028245
0.843750	0.203125	-0.001787	-0.048996	-0.054678	0.028058
0.843750	0.210938	-0.002201	-0.053890	-0.061110	0.027857
0.843750	0.218750	-0.002629	-0.058968	-0.068010	0.027638
0.843750	0.226563	-0.003122	-0.064231	-0.075388	0.027400
0.843750	0.234375	-0.003633	-0.069681	-0.083255	0.027138
0.843750	0.242188	-0.004211	-0.075313	-0.091616	0.026849
0.843750	0.250000	-0.004810	-0.081124	-0.100474	0.026529
0.843750	0.257813	-0.005478	-0.087104	-0.109830	0.026174
0.843750	0.265625	-0.006171	-0.093243	-0.119680	0.025779
0.843750	0.273438	-0.006935	-0.099523	-0.130014	0.025339
0.843750	0.281250	-0.007726	-0.105925	-0.140818	0.024851
0.843750	0.289063	-0.008590	-0.112424	-0.152074	0.024307
0.843750	0.296875	-0.009482	-0.118991	-0.163757	0.023704
0.843750	0.304688	-0.010450	-0.125592	-0.175835	0.023035
0.843750	0.312500	-0.011445	-0.132190	-0.188273	0.022297
0.843750	0.320313	-0.012515	-0.138744	-0.201027	0.021484
0.843750	0.328125	-0.013612	-0.145211	-0.214049	0.020591
0.843750	0.335938	-0.014784	-0.151543	-0.227285	0.019614
0.843750	0.343750	-0.015980	-0.157694	-0.240677	0.018551
0.843750	0.351563	-0.017248	-0.163614	-0.254160	0.017398
0.843750	0.359375	-0.018537	-0.169255	-0.267668	0.016153
0.843750	0.367188	-0.019893	-0.174569	-0.281131	0.014817
0.843750	0.375000	-0.021264	-0.179510	-0.294478	0.013388
0.843750	0.382813	-0.022698	-0.184035	-0.307636	0.011869
0.843750	0.390625	-0.024140	-0.188104	-0.320533	0.010262
0.843750	0.398438	-0.025637	-0.191682	-0.333099	0.008571
0.843750	0.406250	-0.027135	-0.194739	-0.345265	0.006803
0.843750	0.414063	-0.028679	-0.197251	-0.356968	0.004963
0.843750	0.421875	-0.030217	-0.199198	-0.368147	0.003059
0.843750	0.429688	-0.031792	-0.200569	-0.378748	0.001100
0.843750	0.437500	-0.033351	-0.201356	-0.388722	-0.000904
0.843750	0.445313	-0.034938	-0.201560	-0.398028	-0.002942
0.843750	0.453125	-0.036500	-0.201187	-0.406629	-0.005002
0.843750	0.460938	-0.038082	-0.200249	-0.414498	-0.007074
0.843750	0.468750	-0.039629	-0.198761	-0.421615	-0.009145
0.843750	0.476563	-0.041187	-0.196746	-0.427966	-0.011203
0.843750	0.484375	-0.042703	-0.194228	-0.433543	-0.013235
0.843750	0.492188	-0.044222	-0.191236	-0.438347	-0.015229
0.843750	0.500000	-0.045691	-0.187802	-0.442383	-0.017174
0.843750	0.507813	-0.047157	-0.183957	-0.445663	-0.019060
0.843750	0.515625	-0.048566	-0.179738	-0.448202	-0.020874
0.843750	0.523438	-0.049965	-0.175178	-0.450020	-0.022608
0.843750	0.531250	-0.051303	-0.170312	-0.451142	-0.024252
0.843750	0.539063	-0.052626	-0.165175	-0.451593	-0.025799
0.843750	0.546875	-0.053884	-0.159800	-0.451402	-0.027240
0.843750	0.554688	-0.055123	-0.154219	-0.450599	-0.028570
0.843750	0.562500	-0.056293	-0.148462	-0.449215	-0.029781
0.843750	0.570313	-0.057443	-0.142558	-0.447283	-0.030870
0.843750	0.578125	-0.058521	-0.136531	-0.444834	-0.031832
0.843750	0.585938	-0.059576	-0.130406	-0.441898	-0.032664
0.843750	0.593750	-0.060559	-0.124204	-0.438508	-0.033361
0.843750	0.601563	-0.061517	-0.117943	-0.434692	-0.033924
0.843750	0.609375	-0.062401	-0.111639	-0.430478	-0.034348
0.843750	0.617188	-0.063261	-0.105306	-0.425893	-0.034634
0.843750	0.625000	-0.064047	-0.098954	-0.420963	-0.034780
0.843750	0.632813	-0.064807	-0.092592	-0.415712	-0.034786
0.843750	0.640625	-0.065494	-0.086225	-0.410160	-0.034653
0.843750	0.648438	-0.066154	-0.079859	-0.404329	-0.034379
0.843750	0.656250	-0.066741	-0.073493	-0.398237	-0.033966
0.843750	0.664063	-0.067303	-0.067128	-0.391901	-0.033414
0.843750	0.671875	-0.067790	-0.060759	-0.385336	-0.032725
0.843750	0.679688	-0.068252	-0.054383	-0.378556	-0.031900
0.843750	0.687500	-0.068640	-0.047992	-0.371574	-0.030938
0.843750	0.695313	-0.069002	-0.041576	-0.364400	-0.029843
0.843750	0.703125	-0.069290	-0.035124	-0.357046	-0.028615
0.843750	0.710938	-0.069551	-0.028621	-0.349519	-0.027254
0.843750	0.718750	-0.069737	-0.022050	-0.341827	-0.025764
0.843750	0.726563	-0.069895	-0.015393	-0.333977	-0.024144
0.843750	0.734375	-0.069977	-0.008626	-0.325975	-0.022397
0.843750	0.742188	-0.070030	-0.001724	-0.317826	-0.020522
0.843750	0.750000	-0.070004	0.005342	-0.309534	-0.018520
0.843750	0.757813	-0.069947	0.012605	-0.301104	-0.016393
0.843750	0.765625	-0.069807	0.020104	-0.292538	-0.014140
0.843750	0.773438	-0.069633	0.027882	-0.283838	-0.011762
0.843750	0.781250	-0.069372	0.035986	-0.275007	-0.009258
0.843750	0.789063	-0.069070	0.044473	-0.266044	-0.006628
0.843750	0.796875	-0.068677	0.053405	-0.256952	-0.003872
0.843750	0.804688	-0.068236	0.062852	-0.247729	-0.000988
0.843750	0.812500	-0.067695	0.072894	-0.238375	0.002025
0.843750	0.820313	-0.067097	0.083621	-0.228890	0.005167
0.843750	0.828125	-0.066388	0.095135	-0.219270	0.008440
0.843750	0.835938	-0.065610	0.107548	-0.209514	0.011843
0.843750	0.843750	-0.064708	0.120990	-0.199619	0.015376
0.843750	0.851563	-0.063720	0.135600	-0.189582	0.019038
0.843750	0.859375	-0.062589	0.151538	-0.179401	0.022825
0.843750	0.867188	-0.061352	0.168978	-0.169072	0.026731
0.843750	0.875000	-0.059949	0.188111	-0.158594	0.030746
0.843750	0.882813	-0.058413	0.209147	-0.147964	0.034857
0.843750	0.890625	-0.056681	0.232313	-0.137183	0.039044
0.843750	0.898438	-0.054783	0.257855	-0.126255	0.043282
0.843750	0.906250	-0.052652	0.286034	-0.115186	0.047535
0.843750	0.914063	-0.050314	0.317130	-0.103988	0.051761
0.843750	0.921875	-0.047697	0.351437	-0.092683	0.055905
0.843750	0.929688	-0.044823	0.389273	-0.081305	0.059900
0.843750	0.937500	-0.041614	0.430977	-0.069903	0.063671
0.843750	0.945313	-0.038089	0.476937	-0.058551	0.067130
0.843750	0.953125	-0.034162	0.527611	-0.047359	0.070180
0.843750	0.960938	-0.029845	0.583598	-0.036483	0.072721
0.843750	0.968750	-0.025043	0.645753	-0.026151	0.074653
0.843750	0.976563	-0.019755	0.715395	-0.016695	0.075882
0.843750	0.984375	-0.013865	0.794696	-0.008610	0.076330
0.843750	0.992188	-0.007338	0.887378	-0.002647	0.075941
0.843750	1.000000	0.000000	1.000000	0.000000	0.075531
0.851563	0.000000	0.000000	0.000000	0.000000	0.030353
0.851563	0.007813	0.000000	0.002745	0.000032	0.030357
0.851563	0.015625	0.000043	0.004879	0.000091	0.030360
0.851563	0.023438	0.000076	0.006453	0.000146	0.030351
0.851563	0.031250	0.000144	0.007516	0.000167	0.030332
0.851563	0.039063	0.000194	0.008110	0.000127	0.030301
0.851563	0.046875	0.000270	0.008272	0.000002	0.030260
0.851563	0.054688	0.000323	0.008039	-0.000230	0.030210
0.851563	0.062500	0.000396	0.007442	-0.000590	0.030149
0.851563	0.070313	0.000439	0.006510	-0.001098	0.030079
0.851563	0.078125	0.000498	0.005270	-0.001772	0.030001
0.851563	0.085938	0.000522	0.003747	-0.002630	0.029915
0.851563	0.093750	0.000556	0.001962	-0.003689	0.029821
0.851563	0.101563	0.000552	-0.000065	-0.004966	0.029720
0.851563	0.109375	0.000555	-0.002314	-0.006476	0.029614
0.851563	0.117188	0.000516	-0.004771	-0.008237	0.029502
0.851563	0.125000	0.000481	-0.007421	-0.010264	0.029384
0.851563	0.132813	0.000400	-0.010252	-0.012574	0.029262
0.851563	0.140625	0.000321	-0.013256	-0.015182	0.029135
0.851563	0.148438	0.000193	-0.016424	-0.018105	0.029004
0.851563	0.156250	0.000064	-0.019751	-0.021360	0.028868
0.851563	0.164063	-0.000116	-0.023233	-0.024961	0.028727
0.851563	0.171875	-0.000299	-0.026870	-0.028927	0.028580
0.851563	0.179688	-0.000535	-0.030662	-0.033273	0.028426
0.851563	0.187500	-0.000778	-0.034610	-0.038015	0.028265
